 lambda 	 <C_abs>/v 	 <C_sca>/v
0.2786 	 0.0006738621894408599 	 4.679269377293258e-05
0.2818 	 0.0006540724683252182 	 4.5645398740335795e-05
0.2851 	 0.0006324132878274004 	 4.4347738256681056e-05
0.2884 	 0.0006119496585757664 	 4.2986887201703364e-05
0.2917 	 0.0005914550598590057 	 4.15985758104641e-05
0.2951 	 0.0005702715973048068 	 4.018556532182797e-05
0.2985 	 0.0005497049736911192 	 3.875788223006224e-05
0.302 	 0.0005295083775578916 	 3.727755366441476e-05
0.3055 	 0.0005098475673441 	 3.580699495154873e-05
0.309 	 0.0004907484513119096 	 3.436087743164127e-05
0.3126 	 0.0004718471442354908 	 3.2878209530352696e-05
0.3162 	 0.0004532605374884355 	 3.144654534299523e-05
0.3199 	 0.00043553704851686284 	 3.0013765926692565e-05
0.3236 	 0.0004183250037746012 	 2.8634315989800146e-05
0.3273 	 0.00040205903299574895 	 2.7299437229798937e-05
0.3311 	 0.0003861877598213928 	 2.601890508560422e-05
0.335 	 0.00037156244960396797 	 2.477359141822406e-05
0.3388 	 0.000357959157146204 	 2.3629881402263262e-05
0.3428 	 0.0003452946208100444 	 2.248494309585764e-05
0.3467 	 0.0003339877182055428 	 2.1447368037328735e-05
0.3508 	 0.0003238727356609838 	 2.0419492753357356e-05
0.3548 	 0.00031468370954818226 	 1.9474698441390454e-05
0.3589 	 0.0003059381363772442 	 1.8573862708036316e-05
0.3631 	 0.00029783753215392093 	 1.7703101272184787e-05
0.3673 	 0.0002896605179472916 	 1.691003834571153e-05
0.3715 	 0.00028131501010657484 	 1.6184483950339817e-05
0.3758 	 0.0002730271984377642 	 1.549558440962404e-05
0.3802 	 0.0002649585468063782 	 1.4830575819847703e-05
0.3846 	 0.0002569581025643703 	 1.4212585920396777e-05
0.389 	 0.00024912142489832804 	 1.361389571162281e-05
0.3936 	 0.0002410376745591287 	 1.3014435400419231e-05
0.3981 	 0.0002329431715664528 	 1.2455955306213279e-05
0.4027 	 0.00022465428799631117 	 1.1910269486218511e-05
0.4074 	 0.00021622232221657953 	 1.1379178212575231e-05
0.4121 	 0.00020774601810544683 	 1.0874667968322896e-05
0.4169 	 0.00019918184394690516 	 1.0385580895617042e-05
0.4217 	 0.00019058666406844666 	 9.921847596441942e-06
0.4266 	 0.000182104515451034 	 9.467806456108205e-06
0.4315 	 0.00017350855619782616 	 9.044780764944949e-06
0.4365 	 0.00016551887002028024 	 8.622751669317643e-06
0.4416 	 0.00015807577912426002 	 8.203146213337965e-06
0.4467 	 0.0001507227108808688 	 7.802627074711036e-06
0.4519 	 0.0001436938029941685 	 7.422581699263396e-06
0.4571 	 0.00013712790299702672 	 7.063304603401272e-06
0.4624 	 0.00013097130979431197 	 6.717391238909857e-06
0.4677 	 0.00012509882787598128 	 6.394089363347129e-06
0.4732 	 0.00011948220169058946 	 6.081507846668038e-06
0.4786 	 0.00011435175168937421 	 5.785953305435154e-06
0.4842 	 0.00010933324026561427 	 5.503972814003537e-06
0.4898 	 0.0001048281267899857 	 5.2330815011392815e-06
0.4955 	 0.00010061612216914405 	 4.97175484140635e-06
0.5012 	 9.659557506179313e-05 	 4.7268992224787036e-06
0.507 	 9.274342724859505e-05 	 4.4937241775414e-06
0.5129 	 8.902951484863499e-05 	 4.2716009851099275e-06
0.5188 	 8.5595614015241e-05 	 4.0603892341196585e-06
0.5248 	 8.219327318358904e-05 	 3.861970525199166e-06
0.5309 	 7.901547007486151e-05 	 3.670198879841593e-06
0.537 	 7.59412008239515e-05 	 3.4929742388652782e-06
0.5433 	 7.301252381348679e-05 	 3.3188809267813487e-06
0.5495 	 7.025789947132675e-05 	 3.1578787890454364e-06
0.5559 	 6.755423190256093e-05 	 3.0020510640040128e-06
0.5623 	 6.495243777153278e-05 	 2.8580429850407782e-06
0.5689 	 6.245647325761478e-05 	 2.716520837681938e-06
0.5754 	 6.007214322198769e-05 	 2.5875669001628194e-06
0.5821 	 5.778721055272798e-05 	 2.46074969916528e-06
0.5888 	 5.560141094884278e-05 	 2.3435415775150312e-06
0.5957 	 5.350979343808967e-05 	 2.228361112583316e-06
0.6026 	 5.1490624458628615e-05 	 2.121886811646946e-06
0.6095 	 4.960230180767504e-05 	 2.0200208121934524e-06
0.6166 	 4.780763774281836e-05 	 1.921674455655273e-06
0.6237 	 4.6033152838386334e-05 	 1.8306662922657437e-06
0.631 	 4.4389568359051397e-05 	 1.7413316734515083e-06
0.6383 	 4.2765938381257153e-05 	 1.6586833714091555e-06
0.6457 	 4.127437676127946e-05 	 1.5785785470040516e-06
0.6531 	 3.9834668961349956e-05 	 1.5031648870433072e-06
0.6607 	 3.840184895184282e-05 	 1.4316106984373325e-06
0.6683 	 3.705184889570479e-05 	 1.3630513805105283e-06
0.6761 	 3.571009162679952e-05 	 1.2980567515105197e-06
0.6839 	 3.446991897181796e-05 	 1.235800729385455e-06
0.6918 	 3.3243490585852724e-05 	 1.177507798188565e-06
0.6998 	 3.210875388647052e-05 	 1.1209720743315188e-06
0.7079 	 3.101020056094766e-05 	 1.0680759981177964e-06
0.7161 	 2.9951750126119188e-05 	 1.0176613427722818e-06
0.7244 	 2.895659130135998e-05 	 9.687608181524089e-07
0.7328 	 2.7975159993269727e-05 	 9.230219819574594e-07
0.7413 	 2.7009915233278435e-05 	 8.794335734699009e-07
0.7499 	 2.6103432300564192e-05 	 8.379240128033356e-07
0.7586 	 2.5233148352591287e-05 	 7.98385892902983e-07
0.7674 	 2.441852720671758e-05 	 7.600437832774769e-07
0.7762 	 2.3599928938435497e-05 	 7.245755374688134e-07
0.7852 	 2.2833066088973086e-05 	 6.904330229317668e-07
0.7943 	 2.2079001310167727e-05 	 6.579142710423062e-07
0.8035 	 2.1357767728815937e-05 	 6.269525435539481e-07
0.8128 	 2.0648630732094855e-05 	 5.97467409524395e-07
0.8222 	 1.997123885237017e-05 	 5.693972065790419e-07
0.8318 	 1.9320581431155705e-05 	 5.424133769110474e-07
0.8414 	 1.869297623014317e-05 	 5.169865074943936e-07
0.8511 	 1.8074408300004358e-05 	 4.932373241969982e-07
0.861 	 1.7490902983895556e-05 	 4.699545323397537e-07
0.871 	 1.6930576659804332e-05 	 4.4780489402554576e-07
0.881 	 1.6391026133959254e-05 	 4.2692597379178583e-07
0.8913 	 1.5869953914170283e-05 	 4.066847442010581e-07
0.9016 	 1.535783850364682e-05 	 3.879764268979593e-07
0.912 	 1.488552422258965e-05 	 3.6981588657399634e-07
0.9226 	 1.442865258971207e-05 	 3.523840421428918e-07
0.9333 	 1.3976921406049037e-05 	 3.36126244134381e-07
0.9441 	 1.3555279871762597e-05 	 3.20349614718012e-07
0.955 	 1.3147840192363245e-05 	 3.053457157517517e-07
0.9661 	 1.2745816382737304e-05 	 2.912336658234397e-07
0.9772 	 1.2369572480859621e-05 	 2.7765643536376926e-07
0.9886 	 1.1994110511115864e-05 	 2.647811966551748e-07
1.0 	 1.163681881841226e-05 	 2.5263889948874595e-07
1.012 	 1.128822787090448e-05 	 2.403761097079803e-07
1.023 	 1.0955213448458164e-05 	 2.2995483751432964e-07
1.035 	 1.0632334542618694e-05 	 2.1902692225257943e-07
1.047 	 1.0314013107085255e-05 	 2.0893263496132634e-07
1.059 	 1.0008909318015865e-05 	 1.9940904848983767e-07
1.072 	 9.712464247039275e-06 	 1.8952406285256604e-07
1.084 	 9.431135914631336e-06 	 1.8107732436811428e-07
1.096 	 9.158742932915845e-06 	 1.7309216279437265e-07
1.109 	 8.888503584508046e-06 	 1.6494261704774996e-07
1.122 	 8.630265546955807e-06 	 1.5726365936165716e-07
1.135 	 8.38911495876358e-06 	 1.498761772904357e-07
1.148 	 8.15205181567366e-06 	 1.4305094016359626e-07
1.161 	 7.924431476156883e-06 	 1.3660683243501855e-07
1.175 	 7.699393089124102e-06 	 1.3007494142018817e-07
1.189 	 7.483712615723795e-06 	 1.2392594065447916e-07
1.202 	 7.281714724573871e-06 	 1.1852684033353713e-07
1.216 	 7.082201003795557e-06 	 1.1304357258895674e-07
1.23 	 6.891181496428424e-06 	 1.0787130851130651e-07
1.245 	 6.702991585945025e-06 	 1.0265870712317451e-07
1.259 	 6.524279841275387e-06 	 9.806562461929357e-08
1.274 	 6.348354551521987e-06 	 9.343058491571478e-08
1.288 	 6.182475009439224e-06 	 8.934090619688652e-08
1.303 	 6.018000145876898e-06 	 8.52085915807173e-08
1.318 	 5.859705152742818e-06 	 8.131054076655377e-08
1.334 	 5.703109426685986e-06 	 7.739854335098705e-08
1.349 	 5.556732766485051e-06 	 7.393602111495593e-08
1.365 	 5.4119806105307015e-06 	 7.045651680383032e-08
1.38 	 5.2755093830646375e-06 	 6.737258240218854e-08
1.396 	 5.1418490114544845e-06 	 6.426965588826444e-08
1.413 	 5.005812654338225e-06 	 6.122999635057704e-08
1.429 	 4.882885831534655e-06 	 5.847265457319359e-08
1.445 	 4.763757755628615e-06 	 5.586746735487745e-08
1.462 	 4.642440178491634e-06 	 5.331235278586706e-08
1.479 	 4.528841589655926e-06 	 5.0850321374655784e-08
1.496 	 4.418874075531665e-06 	 4.852760433791745e-08
1.514 	 4.3107093572927134e-06 	 4.621261431622671e-08
1.531 	 4.208865692949634e-06 	 4.414808152977348e-08
1.549 	 4.108745309081731e-06 	 4.2087724426137654e-08
1.567 	 4.008603211847129e-06 	 4.018599646918934e-08
1.585 	 3.916174400703505e-06 	 3.83515082121173e-08
1.603 	 3.825740912276176e-06 	 3.6619609393789956e-08
1.622 	 3.7339591440235528e-06 	 3.493294489351922e-08
1.641 	 3.6483931278033445e-06 	 3.330832341110395e-08
1.66 	 3.5627908412482198e-06 	 3.180871774455222e-08
1.679 	 3.484088905303854e-06 	 3.036158262093632e-08
1.698 	 3.4070823316949117e-06 	 2.8995098745202184e-08
1.718 	 3.3280148094522474e-06 	 2.7667822358142285e-08
1.738 	 3.2554733400593663e-06 	 2.6388627690046368e-08
1.758 	 3.1818733069458744e-06 	 2.520770107335937e-08
1.778 	 3.1144749148985608e-06 	 2.4067439098740408e-08
1.799 	 3.046826961833654e-06 	 2.293928562916587e-08
1.82 	 2.980117851838043e-06 	 2.1898419861810056e-08
1.841 	 2.917358464399107e-06 	 2.089443769398147e-08
1.862 	 2.855458875893121e-06 	 1.9967395024703183e-08
1.884 	 2.795783211020931e-06 	 1.903109997773352e-08
1.905 	 2.737512084145298e-06 	 1.8205479600856665e-08
1.928 	 2.6808664266407665e-06 	 1.733409339912295e-08
1.95 	 2.62556947890358e-06 	 1.6564785481597385e-08
1.972 	 2.574533884569223e-06 	 1.5821353873043943e-08
1.995 	 2.5212208959186743e-06 	 1.5104103597654808e-08
2.018 	 2.4720460600249832e-06 	 1.441214302393927e-08
2.042 	 2.421596085452402e-06 	 1.3746304182241796e-08
2.065 	 2.3762913500343033e-06 	 1.3130314309828785e-08
2.089 	 2.328896181859802e-06 	 1.25371121678665e-08
2.113 	 2.2853077778425167e-06 	 1.1964631744089431e-08
2.138 	 2.240572277829819e-06 	 1.1414656322121638e-08
2.163 	 2.1995112026155313e-06 	 1.0884622792308555e-08
2.188 	 2.1575642247534173e-06 	 1.0395532117034639e-08
2.213 	 2.119120830588638e-06 	 9.923291401323298e-09
2.239 	 2.0796329671692607e-06 	 9.470260622079515e-09
2.265 	 2.0410516147083858e-06 	 9.042789195923746e-09
2.291 	 2.0057812123657645e-06 	 8.630183648037933e-09
2.317 	 1.9696398018504385e-06 	 8.249229427453228e-09
2.344 	 1.9358356927632733e-06 	 7.867410664208519e-09
2.371 	 1.90193836996181e-06 	 7.515078215648381e-09
2.399 	 1.869581975077838e-06 	 7.162803286255893e-09
2.427 	 1.8371481239264058e-06 	 6.837897157771601e-09
2.455 	 1.8054540785475674e-06 	 6.531205548524898e-09
2.483 	 1.7766621084199825e-06 	 6.235000262678102e-09
2.512 	 1.7463457640252904e-06 	 5.951996371213253e-09
2.541 	 1.7174137888023332e-06 	 5.684870111505313e-09
2.57 	 1.6912275484221614e-06 	 5.426882743858852e-09
2.6 	 1.6635863013825298e-06 	 5.180691311370777e-09
2.63 	 1.636575636032533e-06 	 4.948303159845829e-09
2.661 	 1.6122350808243284e-06 	 4.716753894506183e-09
2.692 	 1.5884453489902743e-06 	 4.4984748548868416e-09
2.723 	 1.5638842093334103e-06 	 4.297080158860282e-09
2.754 	 1.5405164546166718e-06 	 4.106831960554197e-09
2.786 	 1.5183885913695801e-06 	 3.917243508722207e-09
2.818 	 1.4961349348714746e-06 	 3.7423109884506756e-09
2.851 	 1.473863857563194e-06 	 3.572019134475158e-09
2.884 	 1.4539253371049985e-06 	 3.407717950287193e-09
2.917 	 1.4332373163214665e-06 	 3.256101376859231e-09
2.951 	 1.413710655178471e-06 	 3.1053331208211785e-09
2.985 	 1.3946461938679633e-06 	 2.9662445772885297e-09
3.02 	 1.3761160578078716e-06 	 2.828117506438595e-09
3.055 	 1.3580332511920825e-06 	 2.7007213504048385e-09
3.09 	 1.339787357744192e-06 	 2.580417552232093e-09
3.126 	 1.3237620466545033e-06 	 2.4609837565535116e-09
3.162 	 1.306450136118273e-06 	 2.350804944467509e-09
3.199 	 1.2896785578940765e-06 	 2.2439163353187455e-09
3.236 	 1.27435188846983e-06 	 2.140768367277601e-09
3.273 	 1.259912002630468e-06 	 2.0434279909354443e-09
3.311 	 1.244380445715997e-06 	 1.951220474800756e-09
3.35 	 1.2298588132720099e-06 	 1.8599567237851914e-09
3.388 	 1.2160646471255115e-06 	 1.7779046302275503e-09
3.428 	 1.202358390924865e-06 	 1.6945614852503196e-09
3.467 	 1.188833159529979e-06 	 1.6195904890062156e-09
3.508 	 1.1749385872549708e-06 	 1.5451912691604547e-09
3.548 	 1.163162153530633e-06 	 1.4751097006915292e-09
3.589 	 1.1503699991413865e-06 	 1.4088510400291865e-09
3.631 	 1.1389920649019516e-06 	 1.3433575200822357e-09
3.673 	 1.1274218489984416e-06 	 1.282960644595993e-09
3.715 	 1.1170437795026733e-06 	 1.2246133502013604e-09
3.758 	 1.1056845001978764e-06 	 1.1695198630145285e-09
3.802 	 1.0956756808847761e-06 	 1.1151235508139663e-09
3.846 	 1.0849950995283522e-06 	 1.0649639642439997e-09
3.89 	 1.0759108221162733e-06 	 1.0165058437781809e-09
3.936 	 1.0656036039267653e-06 	 9.698144997886375e-10
3.981 	 1.0562479275405377e-06 	 9.267043897667771e-10
4.027 	 1.0472707150616569e-06 	 8.841359304138515e-10
4.074 	 1.0382575629815607e-06 	 8.440390023154461e-10
4.121 	 1.0298746204432362e-06 	 8.05325233862269e-10
4.169 	 1.021018433753935e-06 	 7.688741293977525e-10
4.217 	 1.0136322438367926e-06 	 7.336742115915184e-10
4.266 	 1.0053443750781543e-06 	 7.00544098917323e-10
4.315 	 9.980763033716384e-07 	 6.685438351724223e-10
4.365 	 9.907454822593432e-07 	 6.38436403079165e-10
4.416 	 9.837721918047523e-07 	 6.087964515453053e-10
4.467 	 9.773663320238597e-07 	 5.80841748016106e-10
4.519 	 9.704853787443719e-07 	 5.545669656055296e-10
4.571 	 9.645646901310198e-07 	 5.29189570809171e-10
4.624 	 9.58966144618844e-07 	 5.04797493829924e-10
4.677 	 9.530923986749457e-07 	 4.823042525828365e-10
4.732 	 9.477396102611927e-07 	 4.597730420701615e-10
4.786 	 9.430915332761027e-07 	 4.388974744833576e-10
4.842 	 9.381688341824592e-07 	 4.184904033410058e-10
4.898 	 9.341039157281809e-07 	 3.9924548017401163e-10
4.955 	 9.291785334657577e-07 	 3.811914485015236e-10
5.012 	 9.251361466410181e-07 	 3.6375035093589507e-10
5.07 	 9.210131089652547e-07 	 3.4701247984279206e-10
5.129 	 9.160504956654554e-07 	 3.3132091236697486e-10
5.188 	 9.123090648591942e-07 	 3.1616122370844743e-10
5.248 	 9.084890197902015e-07 	 3.0162085906678723e-10
5.309 	 9.049361105578323e-07 	 2.876825571808353e-10
5.37 	 9.018119760853926e-07 	 2.7453302507485107e-10
5.433 	 8.980229159120893e-07 	 2.6202121364603637e-10
5.495 	 8.95559535317774e-07 	 2.501218097568128e-10
5.559 	 8.931682063211191e-07 	 2.3854059264878657e-10
5.623 	 8.908437521805675e-07 	 2.276159457819862e-10
5.689 	 8.889104702692444e-07 	 2.169986665993045e-10
5.754 	 8.875050394360009e-07 	 2.0713177738091132e-10
5.821 	 8.858401630453518e-07 	 1.9754248922599586e-10
5.888 	 8.848455235199882e-07 	 1.8849691509409092e-10
5.957 	 8.838969705353631e-07 	 1.797170081778265e-10
6.026 	 8.832876964638585e-07 	 1.7143788494162415e-10
6.095 	 8.833066094710809e-07 	 1.6362588306269095e-10
6.166 	 8.833509277669076e-07 	 1.560471759873107e-10
6.237 	 8.841475542523337e-07 	 1.487322138169313e-10
6.31 	 8.83204626503259e-07 	 1.4197017800556167e-10
6.383 	 8.83306487621195e-07 	 1.3543683912302625e-10
6.457 	 8.838534907551891e-07 	 1.291916698079693e-10
6.531 	 8.857056170500764e-07 	 1.2316095674652045e-10
6.607 	 8.871010692558006e-07 	 1.1746138312945007e-10
6.683 	 8.895002265159446e-07 	 1.1195861260331016e-10
6.761 	 8.911495223934849e-07 	 1.0676252915092649e-10
6.839 	 8.935893551846383e-07 	 1.0186185393612547e-10
6.918 	 8.971465687457848e-07 	 9.707048701826612e-11
6.998 	 9.008021511684835e-07 	 9.24993848813474e-11
7.079 	 9.043216493175152e-07 	 8.823988108369322e-11
7.161 	 9.086734520146605e-07 	 8.407760327596997e-11
7.244 	 9.128544357476164e-07 	 8.020078145333808e-11
7.328 	 9.18365563504342e-07 	 7.641363711665239e-11
7.413 	 9.239285825936894e-07 	 7.280393675985574e-11
7.499 	 9.292629295292688e-07 	 6.944388398768192e-11
7.586 	 9.358970960123073e-07 	 6.616256116278681e-11
7.674 	 9.430437024510995e-07 	 6.303636372848344e-11
7.762 	 9.508087502009452e-07 	 6.008926899107271e-11
7.852 	 9.589308053194984e-07 	 5.725085450870505e-11
7.943 	 9.669465640337383e-07 	 5.4611194925409296e-11
8.035 	 9.76440081694325e-07 	 5.2034006010023806e-11
8.128 	 9.863578798133098e-07 	 4.95798924452277e-11
8.222 	 9.969150886516324e-07 	 4.7243181347520584e-11
8.318 	 1.00774232900423e-06 	 4.499672263575248e-11
8.414 	 1.0201443142198061e-06 	 4.282921086507145e-11
8.511 	 1.032288182820415e-06 	 4.0816191354718336e-11
8.61 	 1.044874389484367e-06 	 3.8881805604468715e-11
8.71 	 1.0577863905539668e-06 	 3.7041605718963544e-11
8.81 	 1.0715667644970688e-06 	 3.530711316372999e-11
8.913 	 1.086517988025465e-06 	 3.3585550555964324e-11
9.016 	 1.1011868914001213e-06 	 3.20032593791721e-11
9.12 	 1.1165395929918632e-06 	 3.049808998851211e-11
9.226 	 1.1331673706224e-06 	 2.9018479732254688e-11
9.333 	 1.1495055654693962e-06 	 2.7646816807756396e-11
9.441 	 1.1674382379551408e-06 	 2.6310641164209923e-11
9.55 	 1.185011119332534e-06 	 2.5072196258734336e-11
9.661 	 1.204243680000869e-06 	 2.3855513175902804e-11
9.772 	 1.2254088288540464e-06 	 2.2681774337339585e-11
9.886 	 1.2448435738833335e-06 	 2.1603913317937604e-11
10.0 	 1.2659724893599287e-06 	 2.0562759379088814e-11
10.12 	 1.2886501523578522e-06 	 1.9511189676755285e-11
10.23 	 1.312176162698129e-06 	 1.8619461729156135e-11
10.35 	 1.3350374694782642e-06 	 1.770808192763132e-11
10.47 	 1.3556664718620545e-06 	 1.687147032269621e-11
10.59 	 1.3747925286251816e-06 	 1.610320752641007e-11
10.72 	 1.3996119582401924e-06 	 1.5262858882609642e-11
10.84 	 1.4302641161389343e-06 	 1.4509965083192887e-11
10.96 	 1.4658277742517013e-06 	 1.3783226212301227e-11
11.09 	 1.5062283074365756e-06 	 1.3017851080258815e-11
11.22 	 1.5630684474023094e-06 	 1.221727728867395e-11
11.35 	 1.6307627095219909e-06 	 1.1427594738441064e-11
11.48 	 2.270070216984939e-06 	 9.401863173872527e-12
11.61 	 1.535568735571377e-06 	 1.1713556462854734e-11
11.75 	 1.5821940882374956e-06 	 1.0713575671618524e-11
11.89 	 1.6279961128135938e-06 	 9.991873379158927e-12
12.02 	 1.6712866536313698e-06 	 9.43644051054726e-12
12.16 	 1.7089732363731874e-06 	 8.956004019825732e-12
12.3 	 1.7465518901928371e-06 	 8.513521582597988e-12
12.45 	 1.7835541905650908e-06 	 8.061458747288582e-12
12.59 	 1.8248140430784843e-06 	 7.662345610546407e-12
12.74 	 1.8637055669612176e-06 	 7.266573910402492e-12
12.88 	 1.9061667168581969e-06 	 6.920526577389356e-12
13.03 	 1.946148775038056e-06 	 6.576544295298409e-12
13.18 	 1.9870085004237813e-06 	 6.254033106465443e-12
13.34 	 2.0301058521109913e-06 	 5.927304553481397e-12
13.49 	 2.074188092481738e-06 	 5.63759709453347e-12
13.65 	 2.1184014749588383e-06 	 5.3530537965834224e-12
13.8 	 2.1651065433672967e-06 	 5.1006753834876455e-12
13.96 	 2.21285952845925e-06 	 4.848314917644966e-12
14.13 	 2.2585805892104924e-06 	 4.597299617178687e-12
14.29 	 2.308070651069702e-06 	 4.3750585510436686e-12
14.45 	 2.358801845592081e-06 	 4.16476090024636e-12
14.62 	 2.409995667221928e-06 	 3.956668911114924e-12
14.79 	 2.4625796147175384e-06 	 3.75970816409751e-12
14.96 	 2.5202937815801977e-06 	 3.5714510143317396e-12
15.14 	 2.574608939426872e-06 	 3.3880033206901107e-12
15.31 	 2.632131237199952e-06 	 3.226056277400315e-12
15.49 	 2.688848788428121e-06 	 3.065333158117332e-12
15.67 	 2.747859350792355e-06 	 2.914245019745261e-12
15.85 	 2.8086687787046543e-06 	 2.7729558645583606e-12
16.03 	 2.870570861111901e-06 	 2.6394745948948207e-12
16.22 	 2.9337624775011e-06 	 2.5084863684621194e-12
16.41 	 2.997736733627639e-06 	 2.3853444882915143e-12
16.6 	 3.0622508947966284e-06 	 2.269850307957584e-12
16.79 	 3.1299464200041307e-06 	 2.161719943431178e-12
16.98 	 3.199443303746155e-06 	 2.06032549117197e-12
17.18 	 3.26777492001149e-06 	 1.960224916350385e-12
17.38 	 3.3388460878543226e-06 	 1.866927849920751e-12
17.58 	 3.410582542633851e-06 	 1.7791782826696694e-12
17.78 	 3.485248169946242e-06 	 1.6970927569577374e-12
17.99 	 3.5582854771847278e-06 	 1.6164528977911964e-12
18.2 	 3.634128494858731e-06 	 1.5411481850014932e-12
18.41 	 3.711169141876761e-06 	 1.4709069951068122e-12
18.62 	 3.789988652525226e-06 	 1.4049523193511185e-12
18.84 	 3.8690913403419585e-06 	 1.3406534688500795e-12
19.05 	 3.950737942874263e-06 	 1.282955841390739e-12
19.28 	 4.030444245567337e-06 	 1.2240892708810815e-12
19.5 	 4.114346129750137e-06 	 1.1718201915744912e-12
19.72 	 4.19830037466623e-06 	 1.1228103850087337e-12
19.95 	 4.283638356828431e-06 	 1.074987067049897e-12
20.18 	 4.3685700724535004e-06 	 1.0303456395887755e-12
20.42 	 4.453540346160886e-06 	 9.867800672890599e-13
20.65 	 4.541328812296418e-06 	 9.48081612184772e-13
20.89 	 4.628616515325226e-06 	 9.103592298075696e-13
21.13 	 4.720578205553575e-06 	 8.748573763799917e-13
21.38 	 4.811976131624918e-06 	 8.39922145099033e-13
21.63 	 4.901341189820116e-06 	 8.080764386399554e-13
21.88 	 4.987411415863982e-06 	 7.789416984808944e-13
22.13 	 5.071310416517128e-06 	 7.519868821860977e-13
22.39 	 5.159155888259135e-06 	 7.252163595518071e-13
22.65 	 5.248509325364787e-06 	 7.003144227567589e-13
22.91 	 5.3369298219431426e-06 	 6.772965556773349e-13
23.17 	 5.425688399733532e-06 	 6.557902097178191e-13
23.44 	 5.512448293742081e-06 	 6.34827030535171e-13
23.71 	 5.598914858257849e-06 	 6.15309848583827e-13
23.99 	 5.68264639707126e-06 	 5.963362681932851e-13
24.27 	 5.767318466650344e-06 	 5.786856604055687e-13
24.55 	 5.84947696976258e-06 	 5.622699864100546e-13
24.83 	 5.931392723316925e-06 	 5.470846487971469e-13
25.12 	 6.010146235769665e-06 	 5.320645173959703e-13
25.41 	 6.0884119933687e-06 	 5.181602309321109e-13
25.7 	 6.163765167653043e-06 	 5.051803121423869e-13
26.0 	 6.235984960796223e-06 	 4.923875613757066e-13
26.3 	 6.307026509153309e-06 	 4.804143220431314e-13
26.61 	 6.372745250209234e-06 	 4.685892974506984e-13
26.92 	 6.436274450399351e-06 	 4.574318995859523e-13
27.23 	 6.498025636703415e-06 	 4.4707224397023913e-13
27.54 	 6.557623736289447e-06 	 4.3735327790586986e-13
27.86 	 6.61124736507774e-06 	 4.275692756290532e-13
28.18 	 6.662542020724857e-06 	 4.183612861514648e-13
28.51 	 6.707732634070183e-06 	 4.090677514023119e-13
28.84 	 6.75053553615598e-06 	 4.003664194016189e-13
29.17 	 6.789935269385975e-06 	 3.9200871687830896e-13
29.51 	 6.823147183533797e-06 	 3.8359617453020914e-13
29.85 	 6.853618492503706e-06 	 3.7561027294402366e-13
30.2 	 6.878349974347259e-06 	 3.674774817803131e-13
30.55 	 6.899002867530293e-06 	 3.596964159214286e-13
30.9 	 6.916753002700438e-06 	 3.5227295872917436e-13
31.26 	 6.927538614180808e-06 	 3.446517894795564e-13
31.62 	 6.934832305112324e-06 	 3.37317375482964e-13
31.99 	 6.935726591068588e-06 	 3.2988638255832816e-13
32.36 	 6.932610400407015e-06 	 3.2267658244353816e-13
32.73 	 6.92407879159872e-06 	 3.155534033600866e-13
33.11 	 6.9126676531518774e-06 	 3.086031379158909e-13
33.5 	 6.895213831629469e-06 	 3.014742906753225e-13
33.88 	 6.871029457885711e-06 	 2.9453662931485427e-13
34.28 	 6.842918077383628e-06 	 2.8744925245708894e-13
34.67 	 6.812575866752347e-06 	 2.8087688252122825e-13
35.08 	 6.771126164400644e-06 	 2.7352621777438175e-13
35.48 	 6.731583962259886e-06 	 2.6699082632758174e-13
35.89 	 6.686948704090182e-06 	 2.6032484044976546e-13
36.31 	 6.636844378209071e-06 	 2.535501152839051e-13
36.73 	 6.580329459249068e-06 	 2.466983681828878e-13
37.15 	 6.5248670778442546e-06 	 2.4029552112548807e-13
37.58 	 6.464525980881007e-06 	 2.338090679152994e-13
38.02 	 6.3995697530766535e-06 	 2.2725993771423137e-13
38.46 	 6.3330436313729145e-06 	 2.2090422491801308e-13
38.9 	 6.263946687738808e-06 	 2.147282464390408e-13
39.36 	 6.189842308526865e-06 	 2.083039700072376e-13
39.81 	 6.113841628129493e-06 	 2.0210259601507192e-13
40.27 	 6.036822582247649e-06 	 1.9607720332440527e-13
40.74 	 5.9570265909334515e-06 	 1.9005226001477604e-13
41.21 	 5.87560955291402e-06 	 1.842192306094134e-13
41.69 	 5.792341688732253e-06 	 1.7840638676494282e-13
42.17 	 5.708289659106754e-06 	 1.727887267692902e-13
42.66 	 5.620691381418273e-06 	 1.6706626302907624e-13
43.15 	 5.534306328481627e-06 	 1.6168035357547775e-13
43.65 	 5.446308436162791e-06 	 1.5633681129384694e-13
44.16 	 5.356910639592023e-06 	 1.5104730785682685e-13
44.67 	 5.267257747783782e-06 	 1.458518576783172e-13
45.19 	 5.176863007618142e-06 	 1.408260883840007e-13
45.71 	 5.08712451996298e-06 	 1.3599385929159604e-13
46.24 	 4.996183408216633e-06 	 1.3114270819996112e-13
46.77 	 4.906595275395039e-06 	 1.2657191481175454e-13
47.32 	 4.815089699554555e-06 	 1.219680378536289e-13
47.86 	 4.725449809532752e-06 	 1.1758049158029328e-13
48.42 	 4.635245680403292e-06 	 1.1325552704511131e-13
48.98 	 4.545800700419801e-06 	 1.0904596521032464e-13
49.55 	 4.455140379493822e-06 	 1.0498079701811488e-13
50.12 	 4.367592202289749e-06 	 1.0104560871301019e-13
